2024-10-14 14:09:12,475 - INFO - Starting Price Differential Analysis
2024-10-14 14:09:12,483 - INFO - Loaded 17816 records from the JSON file
2024-10-14 14:50:45,311 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,311 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,311 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:50:45,311 - DEBUG - Pearson correlation between conflict intensities: 0.16153953548577776
2024-10-14 14:50:45,311 - DEBUG - Calculated distance: 1.2847316575972427
2024-10-14 14:50:45,312 - DEBUG - Returning analysis result for sana'a, ibb, onions
2024-10-14 14:50:45,312 - DEBUG - Pearson correlation between conflict intensities: 0.30984275495932867
2024-10-14 14:50:45,312 - DEBUG - Calculated distance: 0.9894317149758234
2024-10-14 14:50:45,312 - DEBUG - Returning analysis result for sana'a, hajjah, potatoes
2024-10-14 14:50:45,312 - DEBUG - Found 47 common dates for sana'a and ibb on potatoes
2024-10-14 14:50:45,312 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:50:45,312 - DEBUG - Conflict_base length: 44, Conflict_other length: 44
2024-10-14 14:50:45,312 - DEBUG - Found 47 common dates for sana'a and raymah on wheat flour
2024-10-14 14:50:45,312 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:50:45,312 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:50:45,312 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:50:45,312 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:50:45,312 - DEBUG - Running stationarity tests
2024-10-14 14:50:45,312 - DEBUG - Running stationarity tests
2024-10-14 14:50:45,312 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,312 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:50:45,312 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,312 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:50:45,313 - DEBUG - Pearson correlation between conflict intensities: -0.12360679537268907
2024-10-14 14:50:45,313 - DEBUG - Calculated distance: 1.0250573714535527
2024-10-14 14:50:45,313 - DEBUG - Returning analysis result for sana'a, raymah, fuel (petrol-gasoline)
2024-10-14 14:50:45,313 - DEBUG - Found 47 common dates for sana'a and raymah on lentils
2024-10-14 14:50:45,313 - DEBUG - Pearson correlation between conflict intensities: 0.1624411026746853
2024-10-14 14:50:45,313 - DEBUG - Calculated distance: 2.2066392731481965
2024-10-14 14:50:45,313 - DEBUG - Returning analysis result for sana'a, lahj, fuel (petrol-gasoline)
2024-10-14 14:50:45,313 - DEBUG - Found 47 common dates for sana'a and lahj on lentils
2024-10-14 14:50:45,313 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:50:45,313 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:50:45,313 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:50:45,313 - DEBUG - Running stationarity tests
2024-10-14 14:50:45,313 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:50:45,313 - DEBUG - Running stationarity tests
2024-10-14 14:50:45,313 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,313 - DEBUG - Pearson correlation between conflict intensities: 0.1624411026746853
2024-10-14 14:50:45,313 - DEBUG - Pearson correlation between conflict intensities: 0.41800810158494106
2024-10-14 14:50:45,313 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,313 - DEBUG - Calculated distance: 2.2066392731481965
2024-10-14 14:50:45,314 - DEBUG - Returning analysis result for sana'a, lahj, sugar
2024-10-14 14:50:45,314 - DEBUG - Calculated distance: 0.8784172514665286
2024-10-14 14:50:45,314 - DEBUG - Returning analysis result for sana'a, marib, salt
2024-10-14 14:50:45,314 - DEBUG - Found 47 common dates for sana'a and lahj on tomatoes
2024-10-14 14:50:45,314 - DEBUG - Found 47 common dates for sana'a and marib on sugar
2024-10-14 14:50:45,314 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:50:45,314 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:50:45,314 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:50:45,314 - DEBUG - Running stationarity tests
2024-10-14 14:50:45,314 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:50:45,314 - DEBUG - Running stationarity tests
2024-10-14 14:50:45,314 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,314 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,315 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:50:45,316 - DEBUG - Pearson correlation between conflict intensities: 0.16037510941979846
2024-10-14 14:50:45,316 - DEBUG - Pearson correlation between conflict intensities: -0.12360679537268907
2024-10-14 14:50:45,316 - DEBUG - Calculated distance: 1.2847316575972427
2024-10-14 14:50:45,316 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:50:45,316 - DEBUG - Calculated distance: 1.0250573714535527
2024-10-14 14:50:45,316 - DEBUG - Returning analysis result for sana'a, ibb, beans (kidney red)
2024-10-14 14:50:45,316 - DEBUG - Returning analysis result for sana'a, raymah, wheat flour
2024-10-14 14:50:45,316 - DEBUG - Found 47 common dates for sana'a and ibb on beans (white)
2024-10-14 14:50:45,316 - DEBUG - Found 44 common dates for sana'a and shabwah on beans (kidney red)
2024-10-14 14:50:45,317 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:50:45,317 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:50:45,317 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:50:45,317 - DEBUG - Running stationarity tests
2024-10-14 14:50:45,317 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,317 - DEBUG - Price_i length: 44, Price_j length: 44
2024-10-14 14:50:45,317 - DEBUG - Calculated valid price differentials: 44 pairs
2024-10-14 14:50:45,317 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:50:45,317 - DEBUG - Running stationarity tests
2024-10-14 14:50:45,317 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,317 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:50:45,317 - DEBUG - Pearson correlation between conflict intensities: 0.1624411026746853
2024-10-14 14:50:45,317 - DEBUG - Calculated distance: 2.2066392731481965
2024-10-14 14:50:45,318 - DEBUG - Pearson correlation between conflict intensities: 0.1624411026746853
2024-10-14 14:50:45,318 - DEBUG - Calculated distance: 2.2066392731481965
2024-10-14 14:50:45,318 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:50:45,318 - DEBUG - Returning analysis result for sana'a, lahj, tomatoes
2024-10-14 14:50:45,318 - DEBUG - Pearson correlation between conflict intensities: 0.41800810158494106
2024-10-14 14:50:45,318 - DEBUG - Calculated distance: 0.8784172514665286
2024-10-14 14:50:45,318 - DEBUG - Found 47 common dates for sana'a and lahj on wheat
2024-10-14 14:50:45,318 - DEBUG - Returning analysis result for sana'a, marib, sugar
2024-10-14 14:50:45,318 - DEBUG - Found 47 common dates for sana'a and marib on tomatoes
2024-10-14 14:50:45,318 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:50:45,318 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:50:45,318 - DEBUG - Running stationarity tests
2024-10-14 14:50:45,318 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:50:45,318 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:50:45,318 - DEBUG - Running stationarity tests
2024-10-14 14:50:45,318 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,318 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,318 - DEBUG - Returning analysis result for sana'a, lahj, lentils
2024-10-14 14:50:45,318 - DEBUG - Found 47 common dates for sana'a and lahj on milling cost (wheat)
2024-10-14 14:50:45,319 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:50:45,319 - DEBUG - Pearson correlation between conflict intensities: 0.16153953548577776
2024-10-14 14:50:45,319 - DEBUG - Conflict_base length: 44, Conflict_other length: 44
2024-10-14 14:50:45,319 - DEBUG - Calculated distance: 1.2847316575972427
2024-10-14 14:50:45,319 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:50:45,319 - DEBUG - Returning analysis result for sana'a, ibb, potatoes
2024-10-14 14:50:45,319 - DEBUG - Running stationarity tests
2024-10-14 14:50:45,319 - DEBUG - Pearson correlation between conflict intensities: -0.12360679537268907
2024-10-14 14:50:45,319 - DEBUG - Calculated distance: 1.0250573714535527
2024-10-14 14:50:45,319 - DEBUG - Found 47 common dates for sana'a and ibb on rice (imported)
2024-10-14 14:50:45,319 - DEBUG - Returning analysis result for sana'a, raymah, lentils
2024-10-14 14:50:45,319 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:50:45,319 - DEBUG - Pearson correlation between conflict intensities: 0.08280536480792286
2024-10-14 14:50:45,320 - DEBUG - Calculated distance: 2.4672133624192294
2024-10-14 14:50:45,320 - DEBUG - Returning analysis result for sana'a, shabwah, beans (kidney red)
2024-10-14 14:50:45,320 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:50:45,320 - DEBUG - Found 47 common dates for sana'a and shabwah on beans (white)
2024-10-14 14:50:45,320 - DEBUG - Found 47 common dates for sana'a and raymah on milling cost (wheat)
2024-10-14 14:50:45,320 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:50:45,320 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:50:45,320 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:50:45,320 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:50:45,320 - DEBUG - Running stationarity tests
2024-10-14 14:50:45,320 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:50:45,320 - DEBUG - Running stationarity tests
2024-10-14 14:50:45,320 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,320 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:50:45,320 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,320 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:50:45,320 - DEBUG - Running stationarity tests
2024-10-14 14:50:45,320 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,320 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,320 - DEBUG - Pearson correlation between conflict intensities: 0.1624411026746853
2024-10-14 14:50:45,320 - DEBUG - Calculated distance: 2.2066392731481965
2024-10-14 14:50:45,320 - DEBUG - Returning analysis result for sana'a, lahj, wheat
2024-10-14 14:50:45,320 - DEBUG - Found 47 common dates for sana'a and lahj on wheat flour
2024-10-14 14:50:45,320 - DEBUG - Pearson correlation between conflict intensities: 0.41800810158494106
2024-10-14 14:50:45,320 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:50:45,320 - DEBUG - Calculated distance: 0.8784172514665286
2024-10-14 14:50:45,320 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:50:45,320 - DEBUG - Returning analysis result for sana'a, marib, tomatoes
2024-10-14 14:50:45,321 - DEBUG - Found 47 common dates for sana'a and marib on wheat
2024-10-14 14:50:45,321 - DEBUG - Running stationarity tests
2024-10-14 14:50:45,321 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:50:45,321 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:50:45,321 - DEBUG - Running stationarity tests
2024-10-14 14:50:45,321 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,321 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,321 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:50:45,321 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:50:45,322 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:50:45,323 - DEBUG - Pearson correlation between conflict intensities: 0.1624411026746853
2024-10-14 14:50:45,323 - DEBUG - Calculated distance: 2.2066392731481965
2024-10-14 14:50:45,323 - DEBUG - Returning analysis result for sana'a, lahj, milling cost (wheat)
2024-10-14 14:50:45,323 - DEBUG - Pearson correlation between conflict intensities: 0.09630504138540254
2024-10-14 14:50:45,323 - DEBUG - Calculated distance: 2.4672133624192294
2024-10-14 14:50:45,323 - DEBUG - Returning analysis result for sana'a, shabwah, beans (white)
2024-10-14 14:50:45,324 - DEBUG - Found 47 common dates for sana'a and shabwah on eggs
2024-10-14 14:50:45,324 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:50:45,324 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:50:45,324 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:50:45,324 - DEBUG - Running stationarity tests
2024-10-14 14:50:45,324 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,324 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:50:45,324 - DEBUG - Found 47 common dates for sana'a and shabwah on onions
2024-10-14 14:50:45,324 - DEBUG - Pearson correlation between conflict intensities: 0.41800810158494106
2024-10-14 14:50:45,324 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:50:45,324 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:50:45,324 - DEBUG - Running stationarity tests
2024-10-14 14:50:45,325 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,325 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:50:45,325 - DEBUG - Pearson correlation between conflict intensities: 0.1624411026746853
2024-10-14 14:50:45,325 - DEBUG - Calculated distance: 0.8784172514665286
2024-10-14 14:50:45,325 - DEBUG - Calculated distance: 2.2066392731481965
2024-10-14 14:50:45,325 - DEBUG - Returning analysis result for sana'a, lahj, wheat flour
2024-10-14 14:50:45,325 - DEBUG - Returning analysis result for sana'a, marib, fuel (petrol-gasoline)
2024-10-14 14:50:45,325 - DEBUG - Found 44 common dates for sana'a and marib on beans (kidney red)
2024-10-14 14:50:45,325 - DEBUG - Pearson correlation between conflict intensities: 0.16153953548577776
2024-10-14 14:50:45,325 - DEBUG - Price_i length: 44, Price_j length: 44
2024-10-14 14:50:45,325 - DEBUG - Calculated valid price differentials: 44 pairs
2024-10-14 14:50:45,325 - DEBUG - Running stationarity tests
2024-10-14 14:50:45,325 - DEBUG - Calculated distance: 1.2847316575972427
2024-10-14 14:50:45,325 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,325 - DEBUG - Returning analysis result for sana'a, ibb, beans (white)
2024-10-14 14:50:45,325 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:50:45,325 - DEBUG - Pearson correlation between conflict intensities: 0.41800810158494106
2024-10-14 14:50:45,325 - DEBUG - Found 47 common dates for sana'a and ibb on eggs
2024-10-14 14:50:45,325 - DEBUG - Found 47 common dates for sana'a and marib on lentils
2024-10-14 14:50:45,325 - DEBUG - Calculated distance: 0.8784172514665286
2024-10-14 14:50:45,325 - DEBUG - Returning analysis result for sana'a, marib, wheat
2024-10-14 14:50:45,326 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:50:45,326 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:50:45,326 - DEBUG - Running stationarity tests
2024-10-14 14:50:45,326 - DEBUG - Found 47 common dates for sana'a and marib on wheat flour
2024-10-14 14:50:45,326 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,326 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:50:45,326 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:50:45,326 - DEBUG - Running stationarity tests
2024-10-14 14:50:45,326 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:50:45,326 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:50:45,326 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,326 - DEBUG - Running stationarity tests
2024-10-14 14:50:45,326 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:50:45,326 - DEBUG - Pearson correlation between conflict intensities: 0.09630504138540254
2024-10-14 14:50:45,326 - DEBUG - Conflict_base length: 44, Conflict_other length: 44
2024-10-14 14:50:45,326 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:50:45,327 - DEBUG - Calculated distance: 2.4672133624192294
